"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","CCN_3","CCA_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
1502,40,"KHM","Cambodia",24,"Takêv",171,"Treang",1502,"Prambei Mom",NA,"","Khum","Commune","",""
1503,40,"KHM","Cambodia",24,"Takêv",171,"Treang",1503,"Prey Sloek",NA,"","Khum","Commune","",""
1504,40,"KHM","Cambodia",24,"Takêv",171,"Treang",1504,"Roneam",NA,"","Khum","Commune","",""
1505,40,"KHM","Cambodia",24,"Takêv",171,"Treang",1505,"Sambuor",NA,"","Khum","Commune","",""
1506,40,"KHM","Cambodia",24,"Takêv",171,"Treang",1506,"Sanlung",NA,"","Khum","Commune","",""
1507,40,"KHM","Cambodia",24,"Takêv",171,"Treang",1507,"Smaong",NA,"","Khum","Commune","",""
1508,40,"KHM","Cambodia",24,"Takêv",171,"Treang",1508,"Srangae",NA,"","Khum","Commune","",""
1509,40,"KHM","Cambodia",24,"Takêv",171,"Treang",1509,"Thlok",NA,"","Khum","Commune","",""
1510,40,"KHM","Cambodia",24,"Takêv",171,"Treang",1510,"Tralach",NA,"","Khum","Commune","",""
1511,40,"KHM","Cambodia",25,"Tbong Khmum",172,"Dambae",1511,"Chong Cheach",NA,"","Khum","Commune","",""
1512,40,"KHM","Cambodia",25,"Tbong Khmum",172,"Dambae",1512,"Dambae",NA,"","Khum","Commune","",""
1513,40,"KHM","Cambodia",25,"Tbong Khmum",172,"Dambae",1513,"Kouk Srok",NA,"","Khum","Commune","",""
1514,40,"KHM","Cambodia",25,"Tbong Khmum",172,"Dambae",1514,"Neang Teut",NA,"","Khum","Commune","",""
1515,40,"KHM","Cambodia",25,"Tbong Khmum",172,"Dambae",1515,"Seda",NA,"","Khum","Commune","",""
1516,40,"KHM","Cambodia",25,"Tbong Khmum",172,"Dambae",1516,"Trapeang Pring",NA,"","Khum","Commune","",""
1517,40,"KHM","Cambodia",25,"Tbong Khmum",172,"Dambae",1517,"Tuek Chrov",NA,"","Khum","Commune","",""
1518,40,"KHM","Cambodia",25,"Tbong Khmum",173,"Kampong Siem",1518,"Kaoh Samraong",NA,"","Khum","Commune","",""
1519,40,"KHM","Cambodia",25,"Tbong Khmum",174,"Krouch Chhmar",1519,"Chhuk",NA,"","Khum","Commune","",""
1520,40,"KHM","Cambodia",25,"Tbong Khmum",174,"Krouch Chhmar",1520,"Chumnik",NA,"","Khum","Commune","",""
1521,40,"KHM","Cambodia",25,"Tbong Khmum",174,"Krouch Chhmar",1521,"Kampong Treas",NA,"","Khum","Commune","",""
1522,40,"KHM","Cambodia",25,"Tbong Khmum",174,"Krouch Chhmar",1522,"Kaoh Pir",NA,"","Khum","Commune","",""
1523,40,"KHM","Cambodia",25,"Tbong Khmum",174,"Krouch Chhmar",1523,"Krouch Chhmar",NA,"","Khum","Commune","",""
1524,40,"KHM","Cambodia",25,"Tbong Khmum",174,"Krouch Chhmar",1524,"Peus Muoy",NA,"","Khum","Commune","",""
1525,40,"KHM","Cambodia",25,"Tbong Khmum",174,"Krouch Chhmar",1525,"Peus Pir",NA,"","Khum","Commune","",""
1526,40,"KHM","Cambodia",25,"Tbong Khmum",174,"Krouch Chhmar",1526,"Preaek a Chi",NA,"","Khum","Commune","",""
1527,40,"KHM","Cambodia",25,"Tbong Khmum",174,"Krouch Chhmar",1527,"Roka Khnaor",NA,"","Khum","Commune","",""
1528,40,"KHM","Cambodia",25,"Tbong Khmum",174,"Krouch Chhmar",1528,"Svay Khleang",NA,"","Khum","Commune","",""
1529,40,"KHM","Cambodia",25,"Tbong Khmum",174,"Krouch Chhmar",1529,"Trea",NA,"","Khum","Commune","",""
1530,40,"KHM","Cambodia",25,"Tbong Khmum",174,"Krouch Chhmar",1530,"Tuol Snuol",NA,"","Khum","Commune","",""
1531,40,"KHM","Cambodia",25,"Tbong Khmum",175,"Memot",1531,"Chan Mul",NA,"","Khum","Commune","",""
1532,40,"KHM","Cambodia",25,"Tbong Khmum",175,"Memot",1532,"Choam Kravien",NA,"","Khum","Commune","",""
1533,40,"KHM","Cambodia",25,"Tbong Khmum",175,"Memot",1533,"Choam Ta Mau",NA,"","Khum","Commune","",""
1534,40,"KHM","Cambodia",25,"Tbong Khmum",175,"Memot",1534,"Choam",NA,"","Khum","Commune","",""
1535,40,"KHM","Cambodia",25,"Tbong Khmum",175,"Memot",1535,"Dar",NA,"","Khum","Commune","",""
1536,40,"KHM","Cambodia",25,"Tbong Khmum",175,"Memot",1536,"Kampoan",NA,"","Khum","Commune","",""
1537,40,"KHM","Cambodia",25,"Tbong Khmum",175,"Memot",1537,"Kokir",NA,"","Khum","Commune","",""
1538,40,"KHM","Cambodia",25,"Tbong Khmum",175,"Memot",1538,"Memong",NA,"","Khum","Commune","",""
1539,40,"KHM","Cambodia",25,"Tbong Khmum",175,"Memot",1539,"Memot",NA,"","Khum","Commune","",""
1540,40,"KHM","Cambodia",25,"Tbong Khmum",175,"Memot",1540,"Rumchek",NA,"","Khum","Commune","",""
1541,40,"KHM","Cambodia",25,"Tbong Khmum",175,"Memot",1541,"Rung",NA,"","Khum","Commune","",""
1542,40,"KHM","Cambodia",25,"Tbong Khmum",175,"Memot",1542,"Tonlung",NA,"","Khum","Commune","",""
1543,40,"KHM","Cambodia",25,"Tbong Khmum",175,"Memot",1543,"Tramung",NA,"","Khum","Commune","",""
1544,40,"KHM","Cambodia",25,"Tbong Khmum",175,"Memot",1544,"Treak",NA,"","Khum","Commune","",""
1545,40,"KHM","Cambodia",25,"Tbong Khmum",176,"Ou Reang Ov",1545,"Ampil Ta Pok",NA,"","Khum","Commune","",""
1546,40,"KHM","Cambodia",25,"Tbong Khmum",176,"Ou Reang Ov",1546,"Chak",NA,"","Khum","Commune","",""
1547,40,"KHM","Cambodia",25,"Tbong Khmum",176,"Ou Reang Ov",1547,"Damrel",NA,"","Khum","Commune","",""
1548,40,"KHM","Cambodia",25,"Tbong Khmum",176,"Ou Reang Ov",1548,"Kong Chey",NA,"","Khum","Commune","",""
1549,40,"KHM","Cambodia",25,"Tbong Khmum",176,"Ou Reang Ov",1549,"Mien",NA,"","Khum","Commune","",""
1550,40,"KHM","Cambodia",25,"Tbong Khmum",176,"Ou Reang Ov",1550,"n.a. ( 788)",NA,"","Khum","Commune","",""
1551,40,"KHM","Cambodia",25,"Tbong Khmum",176,"Ou Reang Ov",1551,"Preah Theat",NA,"","Khum","Commune","",""
1552,40,"KHM","Cambodia",25,"Tbong Khmum",176,"Ou Reang Ov",1552,"Tuol Sophi",NA,"","Khum","Commune","",""
1553,40,"KHM","Cambodia",25,"Tbong Khmum",177,"Ponhea Kraek",1553,"Doun Tei",NA,"","Khum","Commune","",""
1554,40,"KHM","Cambodia",25,"Tbong Khmum",177,"Ponhea Kraek",1554,"Kak",NA,"","Khum","Commune","",""
1555,40,"KHM","Cambodia",25,"Tbong Khmum",177,"Ponhea Kraek",1555,"Kandaol Chrum",NA,"","Khum","Commune","",""
1556,40,"KHM","Cambodia",25,"Tbong Khmum",177,"Ponhea Kraek",1556,"Kaong Kang",NA,"","Khum","Commune","",""
1557,40,"KHM","Cambodia",25,"Tbong Khmum",177,"Ponhea Kraek",1557,"Kraek",NA,"","Khum","Commune","",""
1558,40,"KHM","Cambodia",25,"Tbong Khmum",177,"Ponhea Kraek",1558,"Popel",NA,"","Khum","Commune","",""
1559,40,"KHM","Cambodia",25,"Tbong Khmum",177,"Ponhea Kraek",1559,"Trapeang Phlong",NA,"","Khum","Commune","",""
1560,40,"KHM","Cambodia",25,"Tbong Khmum",177,"Ponhea Kraek",1560,"Veal Mlu",NA,"","Khum","Commune","",""
1561,40,"KHM","Cambodia",25,"Tbong Khmum",178,"Tboung Khmum",1561,"Anhchaeum",NA,"","Khum","Commune","",""
1562,40,"KHM","Cambodia",25,"Tbong Khmum",178,"Tboung Khmum",1562,"Boeng Pruol",NA,"","Khum","Commune","",""
1563,40,"KHM","Cambodia",25,"Tbong Khmum",178,"Tboung Khmum",1563,"Chikor",NA,"","Khum","Commune","",""
1564,40,"KHM","Cambodia",25,"Tbong Khmum",178,"Tboung Khmum",1564,"Chirou Muoy",NA,"","Khum","Commune","",""
1565,40,"KHM","Cambodia",25,"Tbong Khmum",178,"Tboung Khmum",1565,"Chirou Pir",NA,"","Khum","Commune","",""
1566,40,"KHM","Cambodia",25,"Tbong Khmum",178,"Tboung Khmum",1566,"Chob",NA,"","Khum","Commune","",""
1567,40,"KHM","Cambodia",25,"Tbong Khmum",178,"Tboung Khmum",1567,"Kor",NA,"","Khum","Commune","",""
1568,40,"KHM","Cambodia",25,"Tbong Khmum",178,"Tboung Khmum",1568,"Lngieng",NA,"","Khum","Commune","",""
1569,40,"KHM","Cambodia",25,"Tbong Khmum",178,"Tboung Khmum",1569,"Moung Riev",NA,"","Khum","Commune","",""
1570,40,"KHM","Cambodia",25,"Tbong Khmum",178,"Tboung Khmum",1570,"Peam Chileang",NA,"","Khum","Commune","",""
1571,40,"KHM","Cambodia",25,"Tbong Khmum",178,"Tboung Khmum",1571,"Roka Po Pram",NA,"","Khum","Commune","",""
1572,40,"KHM","Cambodia",25,"Tbong Khmum",178,"Tboung Khmum",1572,"Sralab",NA,"","Khum","Commune","",""
1573,40,"KHM","Cambodia",25,"Tbong Khmum",178,"Tboung Khmum",1573,"Suong",NA,"","Khum","Commune","",""
1574,40,"KHM","Cambodia",25,"Tbong Khmum",178,"Tboung Khmum",1574,"Thma Pechr",NA,"","Khum","Commune","",""
1575,40,"KHM","Cambodia",25,"Tbong Khmum",178,"Tboung Khmum",1575,"Tonle Bet",NA,"","Khum","Commune","",""
1576,40,"KHM","Cambodia",25,"Tbong Khmum",178,"Tboung Khmum",1576,"Vihear Luong",NA,"","Khum","Commune","",""
